,train_size,models,train_scores_fold_1,train_scores_fold_2,train_scores_fold_3,train_scores_fold_4,train_scores_fold_5,train_scores_fold_6,train_scores_fold_7,train_scores_fold_8,train_scores_fold_9,train_scores_fold_10,validation_scores_fold_1,validation_scores_fold_2,validation_scores_fold_3,validation_scores_fold_4,validation_scores_fold_5,validation_scores_fold_6,validation_scores_fold_7,validation_scores_fold_8,validation_scores_fold_9,validation_scores_fold_10,fit_times_fold_1,fit_times_fold_2,fit_times_fold_3,fit_times_fold_4,fit_times_fold_5,fit_times_fold_6,fit_times_fold_7,fit_times_fold_8,fit_times_fold_9,fit_times_fold_10
38,282,mlp,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9411764705882353,0.9823074340820312,0.9534738063812256,1.0865252017974854,0.9389958381652832,1.00355863571167,0.9910006523132324,0.9715416431427002,0.9395694732666016,0.9297022819519043,0.8917160034179688
39,314,mlp,0.9968152866242038,0.9968152866242038,1.0,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9714285714285714,1.0,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9705882352941176,0.9585719108581543,0.9451391696929932,1.0591685771942139,0.949364423751831,0.9933438301086426,0.9881410598754883,0.9623548984527588,0.9456100463867188,0.9464194774627686,0.9414243698120117
40,31,bagrbf,0.9354838709677419,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.5142857142857142,0.8285714285714286,0.8571428571428571,0.7428571428571429,0.8,0.8857142857142857,0.8,0.7428571428571429,0.8285714285714286,0.8529411764705882,0.062093257904052734,0.04151415824890137,0.04141831398010254,0.04129505157470703,0.04200148582458496,0.04210829734802246,0.04160046577453613,0.04158377647399902,0.04174613952636719,0.04180550575256348
41,62,bagrbf,0.967741935483871,0.9516129032258065,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8857142857142857,0.8857142857142857,0.9142857142857143,0.8,0.8285714285714286,0.8285714285714286,0.8,0.8571428571428571,0.8857142857142857,0.7941176470588235,0.050223350524902344,0.04890155792236328,0.04915595054626465,0.04860234260559082,0.04956221580505371,0.048807621002197266,0.04876208305358887,0.0487978458404541,0.04893779754638672,0.0488734245300293
42,94,bagrbf,0.9680851063829787,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8857142857142857,0.9142857142857143,1.0,0.7428571428571429,0.8571428571428571,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.8857142857142857,0.8235294117647058,0.057350873947143555,0.05859065055847168,0.05754971504211426,0.0570831298828125,0.05717182159423828,0.05756378173828125,0.05735015869140625,0.05738091468811035,0.057985544204711914,0.05758166313171387
43,125,bagrbf,0.976,0.976,1.0,0.968,0.96,0.96,0.96,0.96,0.96,0.96,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8285714285714286,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.8857142857142857,0.9142857142857143,0.9117647058823529,0.06761813163757324,0.06851077079772949,0.0692903995513916,0.06851911544799805,0.06849503517150879,0.06829214096069336,0.06833314895629883,0.06876778602600098,0.06830120086669922,0.06965065002441406
44,157,bagrbf,0.9936305732484076,0.9681528662420382,0.9681528662420382,0.9681528662420382,0.9808917197452229,0.9681528662420382,0.9681528662420382,0.9681528662420382,0.9681528662420382,0.9681528662420382,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.8,0.8571428571428571,0.9428571428571428,1.0,0.9428571428571428,0.9142857142857143,0.9117647058823529,0.08348917961120605,0.08300971984863281,0.08339214324951172,0.0852510929107666,0.08339428901672363,0.08470869064331055,0.08396434783935547,0.08378052711486816,0.08450841903686523,0.0836489200592041
45,188,bagrbf,0.9946808510638298,0.9680851063829787,0.9680851063829787,0.9680851063829787,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8857142857142857,0.8285714285714286,0.9714285714285714,0.7714285714285715,0.8857142857142857,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9411764705882353,0.1022651195526123,0.1027073860168457,0.10132479667663574,0.10160446166992188,0.10138416290283203,0.10189986228942871,0.10150694847106934,0.10184431076049805,0.1030113697052002,0.10151410102844238
46,219,bagrbf,0.9954337899543378,0.9771689497716894,0.9680365296803652,0.9680365296803652,0.9954337899543378,1.0,0.9726027397260274,0.9771689497716894,0.9771689497716894,0.9771689497716894,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.8,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.12117838859558105,0.12093663215637207,0.12118673324584961,0.12101387977600098,0.12043571472167969,0.12114953994750977,0.12145042419433594,0.12020254135131836,0.12044668197631836,0.11941361427307129
47,251,bagrbf,0.9920318725099602,0.9800796812749004,0.9800796812749004,0.9760956175298805,0.9960159362549801,0.9960159362549801,0.9840637450199203,0.9960159362549801,0.9800796812749004,0.9800796812749004,0.9142857142857143,0.8857142857142857,1.0,0.8,0.9142857142857143,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,0.9411764705882353,0.14275550842285156,0.1441047191619873,0.14179325103759766,0.1420748233795166,0.14300036430358887,0.1439344882965088,0.14270496368408203,0.14163589477539062,0.14321613311767578,0.14175748825073242
48,282,bagrbf,0.9822695035460993,0.9822695035460993,0.9858156028368794,0.9787234042553191,0.9787234042553191,0.9822695035460993,0.9822695035460993,0.975177304964539,0.975177304964539,0.9716312056737588,0.8571428571428571,0.9142857142857143,1.0,0.8571428571428571,0.8857142857142857,0.9714285714285714,1.0,0.9428571428571428,0.9714285714285714,0.9705882352941176,0.16567683219909668,0.16463685035705566,0.16318130493164062,0.16358470916748047,0.16707921028137207,0.16498112678527832,0.165053129196167,0.16493487358093262,0.16517114639282227,0.16448187828063965
49,314,bagrbf,0.9777070063694268,0.9808917197452229,0.9777070063694268,0.9808917197452229,0.9777070063694268,0.9745222929936306,0.9745222929936306,0.9745222929936306,0.9713375796178344,0.9808917197452229,0.9142857142857143,0.9142857142857143,1.0,0.9142857142857143,0.8857142857142857,0.9714285714285714,1.0,0.9428571428571428,0.9428571428571428,0.9705882352941176,0.19407033920288086,0.1938173770904541,0.19007372856140137,0.19145870208740234,0.1908409595489502,0.19221901893615723,0.19163203239440918,0.19205594062805176,0.19082307815551758,0.19244050979614258
50,31,baglr,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6857142857142857,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.8,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.9142857142857143,0.9117647058823529,0.1999530792236328,0.207017183303833,0.20748043060302734,0.2125716209411621,0.21205925941467285,0.2079932689666748,0.20800137519836426,0.2658381462097168,0.20787739753723145,0.2076113224029541
51,62,baglr,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.8857142857142857,0.8285714285714286,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.7428571428571429,0.8,0.8857142857142857,0.8571428571428571,0.7941176470588235,0.22379708290100098,0.21904492378234863,0.2238626480102539,0.2237403392791748,0.22474431991577148,0.2279987335205078,0.22829866409301758,0.22373294830322266,0.2248833179473877,0.22510480880737305
52,94,baglr,0.9787234042553191,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.8823529411764706,0.23718547821044922,0.24653911590576172,0.24558067321777344,0.24421048164367676,0.24206185340881348,0.24033474922180176,0.5104742050170898,0.2418515682220459,0.24199962615966797,0.24261045455932617
53,125,baglr,0.992,0.992,1.0,0.992,0.984,0.984,0.984,0.984,0.984,0.984,0.8857142857142857,0.8,0.8,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9117647058823529,0.264082670211792,0.25534534454345703,0.27132272720336914,0.2619028091430664,0.2735891342163086,0.2734498977661133,0.5043160915374756,0.2690725326538086,0.2679615020751953,0.2700331211090088
54,157,baglr,0.9936305732484076,0.9936305732484076,1.0,0.9936305732484076,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9714285714285714,0.8857142857142857,0.8857142857142857,0.9117647058823529,0.28586530685424805,0.31000518798828125,0.2882235050201416,0.29247117042541504,0.28299951553344727,0.29358577728271484,0.46404480934143066,0.2943856716156006,0.2979133129119873,0.29662203788757324
55,188,baglr,0.9946808510638298,0.9946808510638298,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9411764705882353,0.298961877822876,0.3125772476196289,0.30422210693359375,0.3015110492706299,0.30940866470336914,0.3176994323730469,0.32106661796569824,0.3189210891723633,0.3213174343109131,0.3223683834075928
56,219,baglr,0.9954337899543378,0.9954337899543378,1.0,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.3349039554595947,0.3295910358428955,0.3441300392150879,0.3319261074066162,0.3365311622619629,0.3385927677154541,0.34276461601257324,0.33504271507263184,0.34078025817871094,0.3406403064727783
57,251,baglr,0.9960159362549801,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9117647058823529,0.3772397041320801,0.3813920021057129,0.37340450286865234,0.37045931816101074,0.35974669456481934,0.3717174530029297,0.38350796699523926,0.36556148529052734,0.37536001205444336,0.37465381622314453
58,282,baglr,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9929078014184397,0.9964539007092199,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9428571428571428,0.9117647058823529,0.4407951831817627,0.44065380096435547,0.43477892875671387,0.43199801445007324,0.4702322483062744,0.4339885711669922,0.5716094970703125,0.4352231025695801,0.44614124298095703,0.44277334213256836
59,314,baglr,0.9968152866242038,0.9936305732484076,0.9968152866242038,0.9936305732484076,0.9968152866242038,0.9968152866242038,0.9904458598726115,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.6396772861480713,0.47873353958129883,0.47525668144226074,0.474534273147583,0.5017733573913574,0.472423791885376,0.8977932929992676,0.48456645011901855,0.49878716468811035,0.48114728927612305
60,31,bagmlp,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8285714285714286,0.7714285714285715,0.8857142857142857,0.8571428571428571,0.7428571428571429,0.7428571428571429,0.8,0.8285714285714286,0.8285714285714286,0.7941176470588235,4.566423416137695,4.070236682891846,4.078533411026001,4.088560342788696,4.0661537647247314,4.062376976013184,4.065727949142456,4.061257600784302,4.114597797393799,4.0508341789245605
61,62,bagmlp,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.8857142857142857,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.7714285714285715,0.8285714285714286,0.9428571428571428,0.9142857142857143,0.8571428571428571,0.8529411764705882,5.348754167556763,4.468371152877808,7.0625903606414795,5.186079263687134,5.1935107707977295,5.181975603103638,5.183279752731323,5.201126337051392,5.230442762374878,5.225813388824463
62,94,bagmlp,0.9893617021276596,0.9893617021276596,1.0,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9428571428571428,0.8571428571428571,0.9142857142857143,0.9714285714285714,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8823529411764706,5.30206298828125,5.055490493774414,6.633535385131836,5.42816162109375,5.3903489112854,5.426167726516724,5.4031898975372314,5.402343034744263,5.431245565414429,5.402714490890503
63,125,bagmlp,0.992,0.992,1.0,0.992,0.984,0.984,0.984,0.984,0.984,0.984,0.9142857142857143,0.8285714285714286,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.8857142857142857,0.9428571428571428,0.8823529411764706,5.7927186489105225,6.0011560916900635,6.637288808822632,5.876492977142334,6.028782844543457,6.025332450866699,6.050459146499634,6.0584118366241455,6.030962228775024,6.05519962310791
64,157,bagmlp,0.9936305732484076,0.9936305732484076,1.0,0.9936305732484076,0.9872611464968153,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9714285714285714,1.0,0.8857142857142857,0.9428571428571428,0.8823529411764706,6.712105989456177,6.327993154525757,7.160847902297974,6.423147678375244,6.785207271575928,6.818395614624023,6.807440996170044,6.819375991821289,6.848781108856201,6.81415319442749
65,188,bagmlp,0.9946808510638298,0.9946808510638298,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9142857142857143,1.0,0.8857142857142857,0.8857142857142857,0.9117647058823529,7.281604051589966,6.939646244049072,7.8045525550842285,7.00386118888855,7.312899589538574,7.586852073669434,7.4679930210113525,7.444582939147949,7.420680284500122,7.419292688369751
66,219,bagmlp,0.9954337899543378,0.9954337899543378,1.0,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9714285714285714,1.0,0.9714285714285714,0.9142857142857143,0.9117647058823529,9.30910611152649,8.608312368392944,9.997788667678833,8.62518310546875,9.037368535995483,8.879379034042358,9.04574179649353,8.920151948928833,8.965383768081665,8.922528743743896
67,251,bagmlp,0.9960159362549801,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,1.0,0.9714285714285714,0.9142857142857143,0.9117647058823529,9.200709581375122,8.897106170654297,9.893060445785522,8.753169059753418,9.03919792175293,8.76265573501587,8.986173152923584,8.676575660705566,8.72593879699707,9.03656554222107
68,282,bagmlp,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9117647058823529,8.687427997589111,8.409124851226807,9.476390838623047,8.494775772094727,8.855861902236938,8.674849033355713,8.979424238204956,8.62144136428833,8.68956708908081,8.832731485366821
69,314,bagmlp,0.9936305732484076,0.9936305732484076,0.9968152866242038,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9968152866242038,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,9.01461410522461,8.710690975189209,9.718747854232788,8.84934949874878,9.10649037361145,8.973243713378906,9.245667457580566,9.125109910964966,9.160484075546265,8.996987104415894
70,31,adarbf,1.0,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.7142857142857143,0.8285714285714286,0.8857142857142857,0.7428571428571429,0.8857142857142857,0.9142857142857143,0.8285714285714286,0.7714285714285715,0.8285714285714286,0.8529411764705882,0.04380989074707031,0.035214900970458984,0.03455209732055664,0.03422904014587402,0.03500199317932129,0.03441572189331055,0.03458070755004883,0.034180641174316406,0.03412604331970215,0.034467458724975586
71,62,adarbf,0.967741935483871,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8285714285714286,0.7714285714285715,0.7428571428571429,0.7142857142857143,0.6571428571428571,0.8285714285714286,0.6571428571428571,0.6857142857142857,0.7428571428571429,0.7647058823529411,0.07753658294677734,0.07292461395263672,0.06707763671875,0.06704211235046387,0.06650376319885254,0.06678318977355957,0.06586694717407227,0.06609916687011719,0.06585431098937988,0.0668172836303711
72,94,adarbf,0.9574468085106383,0.9680851063829787,0.9361702127659575,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.8857142857142857,0.8571428571428571,0.8857142857142857,0.6571428571428571,0.7714285714285715,0.8571428571428571,0.7428571428571429,0.8857142857142857,0.8571428571428571,0.8235294117647058,0.11873722076416016,0.11802482604980469,0.11979842185974121,0.11834502220153809,0.11829113960266113,0.11893033981323242,0.11866116523742676,0.11707735061645508,0.11692953109741211,0.11831855773925781
73,125,adarbf,0.952,0.944,0.928,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.8571428571428571,0.7428571428571429,0.8571428571428571,0.6857142857142857,0.7142857142857143,0.8285714285714286,0.6,0.8,0.8,0.8235294117647058,0.17952942848205566,0.1796245574951172,0.18025708198547363,0.17769694328308105,0.17858481407165527,0.17905712127685547,0.17844510078430176,0.17911052703857422,0.17856454849243164,0.1786820888519287
74,157,adarbf,0.89171974522293,0.9235668789808917,0.9171974522292994,0.9235668789808917,0.9426751592356688,0.9426751592356688,0.9426751592356688,0.9426751592356688,0.9426751592356688,0.9426751592356688,0.9142857142857143,0.8285714285714286,0.8571428571428571,0.6857142857142857,0.7428571428571429,0.8571428571428571,0.6285714285714286,0.7142857142857143,0.7714285714285715,0.7058823529411765,0.2645442485809326,0.26366424560546875,0.264634370803833,0.258899450302124,0.26345324516296387,0.2639045715332031,0.2628183364868164,0.26290011405944824,0.2634544372558594,0.26204776763916016
75,188,adarbf,0.8936170212765957,0.9202127659574468,0.9148936170212766,0.9042553191489362,0.9042553191489362,0.898936170212766,0.898936170212766,0.898936170212766,0.898936170212766,0.898936170212766,0.9428571428571428,0.8285714285714286,0.8285714285714286,0.7142857142857143,0.8571428571428571,0.9142857142857143,0.8571428571428571,0.8285714285714286,0.8857142857142857,0.8529411764705882,0.3627912998199463,0.3634307384490967,0.36235570907592773,0.3566131591796875,0.3614039421081543,0.36351895332336426,0.36061906814575195,0.36141109466552734,0.3601663112640381,0.3593006134033203
76,219,adarbf,0.8812785388127854,0.908675799086758,0.91324200913242,0.91324200913242,0.9452054794520548,0.8767123287671232,0.867579908675799,0.8995433789954338,0.8995433789954338,0.8995433789954338,0.8571428571428571,0.7714285714285715,0.8,0.6,0.7428571428571429,0.8285714285714286,0.7142857142857143,0.8,0.8571428571428571,0.8235294117647058,0.4833710193634033,0.4832921028137207,0.49016475677490234,0.47472524642944336,0.4825122356414795,0.48263049125671387,0.4812302589416504,0.48240232467651367,0.4811258316040039,0.4865758419036865
